,account_id,created_date,campaign
86018,3928399,2021-01-30,UKR_MS1_install
86019,3928400,2021-01-30,UKR_MS1_install
86020,3928401,2021-01-30,BRA_MS1_install
86021,3928402,2021-01-30,BRA_MS1_install
86022,3928403,2021-01-30,
86023,3928404,2021-01-30,BRA_MS1_install
86024,3928405,2021-01-30,
86025,3928406,2021-01-30,
86026,3928407,2021-01-30,
86027,3928408,2021-01-30,BRA_MS1_install
86028,3928409,2021-01-30,
86029,3928410,2021-01-30,
86030,3928411,2021-01-30,
86031,3928412,2021-01-30,RUS_MS1_install
86032,3928413,2021-01-30,BRA_MS1_install
86033,3928414,2021-01-30,
86034,3928415,2021-01-30,
86035,3928416,2021-01-30,
86036,3928417,2021-01-30,UKR_MS1_install
86037,3928418,2021-01-30,
86038,3928419,2021-01-30,
86039,3928420,2021-01-30,
86040,3928421,2021-01-30,BRA_MS1_install
86041,3928422,2021-01-30,
86042,3928423,2021-01-30,
86043,3928424,2021-01-30,BRA_MS1_install
86044,3928425,2021-01-30,BRA_MS1_install
86045,3928426,2021-01-30,
86046,3928427,2021-01-30,UKR_MS1_install
86047,3928428,2021-01-30,RUS_MS1_purchase
86048,3928429,2021-01-30,BRA_MS1_install
86049,3928430,2021-01-30,
86050,3928431,2021-01-30,
86051,3928432,2021-01-30,
86052,3928433,2021-01-30,PR_youtube_bloger
86053,3928434,2021-01-30,
86054,3928435,2021-01-30,
86055,3928436,2021-01-30,
86056,3928437,2021-01-30,RUS_MS1_install
86057,3928438,2021-01-30,
86058,3928439,2021-01-30,
86059,3928440,2021-01-30,PR_youtube_bloger
86060,3928441,2021-01-30,
86061,3928442,2021-01-30,
86062,3928443,2021-01-30,
86063,3928444,2021-01-30,
86064,3928445,2021-01-30,
86065,3928446,2021-01-30,
86066,3928447,2021-01-30,
86067,3928448,2021-01-30,
86068,3928449,2021-01-30,
86069,3928450,2021-01-30,
86070,3928451,2021-01-30,
86071,3928452,2021-01-30,
86072,3928453,2021-01-30,
86073,3928454,2021-01-30,
86074,3928455,2021-01-30,BRA_MS1_install
86075,3928456,2021-01-30,
86076,3928457,2021-01-30,
86077,3928458,2021-01-30,
86078,3928459,2021-01-30,
86079,3928460,2021-01-30,
86080,3928461,2021-01-30,BRA_MS1_install
86081,3928462,2021-01-30,
86082,3928463,2021-01-30,
86083,3928464,2021-01-30,UKR_MS1_install
86084,3928465,2021-01-30,
86085,3928466,2021-01-30,
86086,3928467,2021-01-30,
86087,3928468,2021-01-30,
86088,3928469,2021-01-30,BRA_MS1_install
86089,3928470,2021-01-30,
86090,3928471,2021-01-30,
86091,3928472,2021-01-30,
86092,3928473,2021-01-30,
86093,3928474,2021-01-30,
86094,3928475,2021-01-30,BRA_MS1_install
86095,3928476,2021-01-30,
86096,3928477,2021-01-30,UKR_MS1_install
86097,3928478,2021-01-30,
86098,3928479,2021-01-30,
86099,3928480,2021-01-30,
86100,3928481,2021-01-30,
86101,3928482,2021-01-30,
86102,3928483,2021-01-30,
86103,3928484,2021-01-30,
86104,3928485,2021-01-30,RUS_MS1_install
86105,3928486,2021-01-30,
86106,3928487,2021-01-30,BRA_MS1_install
86107,3928488,2021-01-30,
86108,3928489,2021-01-30,RUS_MS1_install
86109,3928490,2021-01-30,
86110,3928491,2021-01-30,RUS_MS1_install
86111,3928492,2021-01-30,BRA_MS1_install
86112,3928493,2021-01-30,
86113,3928494,2021-01-30,BRA_MS1_install
86114,3928495,2021-01-30,
86115,3928496,2021-01-30,
86116,3928497,2021-01-30,
86117,3928498,2021-01-30,
86118,3928499,2021-01-30,
86119,3928500,2021-01-30,
86120,3928501,2021-01-30,
86121,3928502,2021-01-30,RUS_MS1_install
86122,3928503,2021-01-30,BRA_MS1_install
86123,3928504,2021-01-30,BRA_MS1_install
86124,3928505,2021-01-30,
86125,3928506,2021-01-30,
86126,3928507,2021-01-30,RUS_MS1_purchase
86127,3928508,2021-01-30,
86128,3928509,2021-01-30,
86129,3928510,2021-01-30,
86130,3928511,2021-01-30,
86131,3928512,2021-01-30,BRA_MS1_install
86132,3928513,2021-01-30,
86133,3928514,2021-01-30,BRA_MS1_install
86134,3928515,2021-01-30,
86135,3928516,2021-01-30,
86136,3928517,2021-01-30,
86137,3928518,2021-01-30,
86138,3928519,2021-01-30,
86139,3928520,2021-01-30,
86140,3928521,2021-01-30,RUS_MS1_install
86141,3928522,2021-01-30,
86142,3928523,2021-01-30,
86143,3928524,2021-01-30,
86144,3928525,2021-01-30,
86145,3928526,2021-01-30,
86146,3928527,2021-01-30,
86147,3928528,2021-01-30,
86148,3928529,2021-01-30,BRA_MS1_install
86149,3928530,2021-01-30,
86150,3928531,2021-01-30,
86151,3928532,2021-01-30,
86152,3928533,2021-01-30,BRA_MS1_install
86153,3928534,2021-01-30,
86154,3928535,2021-01-30,RUS_MS1_install
86155,3928536,2021-01-30,
86156,3928537,2021-01-30,
86157,3928538,2021-01-30,
86158,3928539,2021-01-30,BRA_MS1_install
86159,3928540,2021-01-30,BRA_MS1_install
86160,3928541,2021-01-30,
86161,3928542,2021-01-30,BRA_MS1_install
86162,3928543,2021-01-30,
86163,3928544,2021-01-30,
86164,3928545,2021-01-30,BRA_MS1_install
86165,3928546,2021-01-30,
86166,3928547,2021-01-30,BRA_MS1_install
86167,3928548,2021-01-30,
86168,3928549,2021-01-30,
86169,3928550,2021-01-30,
86170,3928551,2021-01-30,
86171,3928552,2021-01-30,
86172,3928553,2021-01-30,
86173,3928554,2021-01-30,
86174,3928555,2021-01-30,
86175,3928556,2021-01-30,BRA_MS1_install
86176,3928557,2021-01-30,
86177,3928558,2021-01-30,
86178,3928559,2021-01-30,
86179,3928560,2021-01-30,
86180,3928561,2021-01-30,RUS_MS1_purchase
86181,3928562,2021-01-30,
86182,3928563,2021-01-30,
86183,3928564,2021-01-30,
86184,3928565,2021-01-30,BRA_MS1_install
86185,3928566,2021-01-30,
86186,3928567,2021-01-30,BRA_MS1_install
86187,3928568,2021-01-30,
86188,3928569,2021-01-30,BRA_MS1_install
86189,3928570,2021-01-30,
86190,3928571,2021-01-30,
86191,3928572,2021-01-30,
86192,3928573,2021-01-30,
86193,3928574,2021-01-30,
86194,3928575,2021-01-30,
86195,3928576,2021-01-30,BRA_MS1_install
86196,3928577,2021-01-30,
86197,3928578,2021-01-30,
86198,3928579,2021-01-30,
86199,3928580,2021-01-30,
86200,3928581,2021-01-30,RUS_MS1_purchase
86201,3928582,2021-01-30,BRA_MS1_install
86202,3928583,2021-01-30,
86203,3928584,2021-01-30,
86204,3928585,2021-01-30,
86205,3928586,2021-01-30,
86206,3928587,2021-01-30,
86207,3928588,2021-01-30,PR_youtube_bloger
86208,3928589,2021-01-30,
86209,3928590,2021-01-30,
86210,3928591,2021-01-30,UKR_MS1_install
86211,3928592,2021-01-30,BRA_MS1_install
86212,3928593,2021-01-30,
86213,3928594,2021-01-30,
86214,3928595,2021-01-30,
86215,3928596,2021-01-30,
86216,3928597,2021-01-30,BRA_MS1_install
86217,3928598,2021-01-30,
86218,3928599,2021-01-30,BRA_MS1_install
86219,3928600,2021-01-30,BRA_MS1_install
86220,3928601,2021-01-30,
86221,3928602,2021-01-30,
86222,3928603,2021-01-30,
86223,3928604,2021-01-30,
86224,3928605,2021-01-30,
86225,3928606,2021-01-30,
86226,3928607,2021-01-30,
86227,3928608,2021-01-30,
86228,3928609,2021-01-30,UKR_MS1_install
86229,3928610,2021-01-30,
86230,3928611,2021-01-30,
86231,3928612,2021-01-30,UKR_MS1_install
86232,3928613,2021-01-30,
86233,3928614,2021-01-30,
86234,3928615,2021-01-30,RUS_MS1_purchase
86235,3928616,2021-01-30,
86236,3928617,2021-01-30,
86237,3928618,2021-01-30,
86238,3928619,2021-01-30,
86239,3928620,2021-01-30,
86240,3928621,2021-01-30,
86241,3928622,2021-01-30,
86242,3928623,2021-01-30,
86243,3928624,2021-01-30,BRA_MS1_install
86244,3928625,2021-01-30,
86245,3928626,2021-01-30,
86246,3928627,2021-01-30,BRA_MS1_purchase
86247,3928628,2021-01-30,
86248,3928629,2021-01-30,
86249,3928630,2021-01-30,
86250,3928631,2021-01-30,
86251,3928632,2021-01-30,
86252,3928633,2021-01-30,
86253,3928634,2021-01-30,
86254,3928635,2021-01-30,
86255,3928636,2021-01-30,UKR_MS1_install
86256,3928637,2021-01-30,
86257,3928638,2021-01-30,BRA_MS1_install
86258,3928639,2021-01-30,
86259,3928640,2021-01-30,
86260,3928641,2021-01-30,
86261,3928642,2021-01-30,
86262,3928643,2021-01-30,BRA_MS1_install
86263,3928644,2021-01-30,
86264,3928645,2021-01-30,
86265,3928646,2021-01-30,
86266,3928647,2021-01-30,
86267,3928648,2021-01-30,
86268,3928649,2021-01-30,
86269,3928650,2021-01-30,
86270,3928651,2021-01-30,
86271,3928652,2021-01-30,UKR_MS1_install
86272,3928653,2021-01-30,
86273,3928654,2021-01-30,BRA_MS1_install
86274,3928655,2021-01-30,
86275,3928656,2021-01-30,
86276,3928657,2021-01-30,
86277,3928658,2021-01-30,
86278,3928659,2021-01-30,BRA_MS1_install
86279,3928660,2021-01-30,
86280,3928661,2021-01-30,BRA_MS1_install
86281,3928662,2021-01-30,BRA_MS1_install
86282,3928663,2021-01-30,
86283,3928664,2021-01-30,
86284,3928665,2021-01-30,RUS_MS1_purchase
86285,3928666,2021-01-30,BRA_MS1_install
86286,3928667,2021-01-30,
86287,3928668,2021-01-30,BRA_MS1_install
86288,3928669,2021-01-30,PR_youtube_bloger
86289,3928670,2021-01-30,
86290,3928671,2021-01-30,
86291,3928672,2021-01-30,
86292,3928673,2021-01-30,
86293,3928674,2021-01-30,
86294,3928675,2021-01-30,
86295,3928676,2021-01-30,PR_youtube_bloger
86296,3928677,2021-01-30,
86297,3928678,2021-01-30,
86298,3928679,2021-01-30,
86299,3928680,2021-01-30,
86300,3928681,2021-01-30,
86301,3928682,2021-01-30,UKR_MS1_install
86302,3928683,2021-01-30,
86303,3928684,2021-01-30,BRA_MS1_install
86304,3928685,2021-01-30,
86305,3928686,2021-01-30,BRA_MS1_install
86306,3928687,2021-01-30,UKR_MS1_install
86307,3928688,2021-01-30,
86308,3928689,2021-01-30,
86309,3928690,2021-01-30,BRA_MS1_install
86310,3928691,2021-01-30,
86311,3928692,2021-01-30,
86312,3928693,2021-01-30,
86313,3928694,2021-01-30,
86314,3928695,2021-01-30,RUS_MS1_install
86315,3928696,2021-01-30,
86316,3928697,2021-01-30,
86317,3928698,2021-01-30,
86318,3928699,2021-01-30,
86319,3928700,2021-01-30,
86320,3928701,2021-01-30,BRA_MS1_install
86321,3928702,2021-01-30,
86322,3928703,2021-01-30,BRA_MS1_install
86323,3928704,2021-01-30,
86324,3928705,2021-01-30,BRA_MS1_install
86325,3928706,2021-01-30,
86326,3928707,2021-01-30,BRA_MS1_install
86327,3928708,2021-01-30,
86328,3928709,2021-01-30,
86329,3928710,2021-01-30,
86330,3928711,2021-01-30,
86331,3928712,2021-01-30,
86332,3928713,2021-01-30,
86333,3928714,2021-01-30,BRA_MS1_install
86334,3928715,2021-01-30,BRA_MS1_install
86335,3928716,2021-01-30,
86336,3928717,2021-01-30,
86337,3928718,2021-01-30,
86338,3928719,2021-01-30,
86339,3928720,2021-01-30,
86340,3928721,2021-01-30,UKR_MS1_install
86341,3928722,2021-01-30,BRA_MS1_install
86342,3928723,2021-01-30,
86343,3928724,2021-01-30,
86344,3928725,2021-01-30,
86345,3928726,2021-01-30,
86346,3928727,2021-01-30,
86347,3928728,2021-01-30,
86348,3928729,2021-01-30,
86349,3928730,2021-01-30,
86350,3928731,2021-01-30,BRA_MS1_purchase
86351,3928732,2021-01-30,
86352,3928733,2021-01-30,UKR_MS1_install
86353,3928734,2021-01-30,
86354,3928735,2021-01-30,RUS_MS1_install
86355,3928736,2021-01-30,
86356,3928737,2021-01-30,UKR_MS1_install
86357,3928738,2021-01-30,BRA_MS1_install
86358,3928739,2021-01-30,
86359,3928740,2021-01-30,
86360,3928741,2021-01-30,BRA_MS1_install
86361,3928742,2021-01-30,BRA_MS1_purchase
86362,3928743,2021-01-30,
86363,3928744,2021-01-30,
86364,3928745,2021-01-30,
86365,3928746,2021-01-30,
86366,3928747,2021-01-30,
86367,3928748,2021-01-30,PR_youtube_bloger
86368,3928749,2021-01-30,
86369,3928750,2021-01-30,
86370,3928751,2021-01-30,
86371,3928752,2021-01-30,
86372,3928753,2021-01-30,UKR_MS1_install
86373,3928754,2021-01-30,
86374,3928755,2021-01-30,BRA_MS1_install
86375,3928756,2021-01-30,BRA_MS1_install
86376,3928757,2021-01-30,
86377,3928758,2021-01-30,
86378,3928759,2021-01-30,
86379,3928760,2021-01-30,
86380,3928761,2021-01-30,
86381,3928762,2021-01-30,
86382,3928763,2021-01-30,
86383,3928764,2021-01-30,BRA_MS1_install
86384,3928765,2021-01-30,
86385,3928766,2021-01-30,
86386,3928767,2021-01-30,
86387,3928768,2021-01-30,
86388,3928769,2021-01-30,
86389,3928770,2021-01-30,
86390,3928771,2021-01-30,BRA_MS1_install
86391,3928772,2021-01-30,BRA_MS1_install
86392,3928773,2021-01-30,
86393,3928774,2021-01-30,
86394,3928775,2021-01-30,BRA_MS1_install
86395,3928776,2021-01-30,
86396,3928777,2021-01-30,
86397,3928778,2021-01-30,
86398,3928779,2021-01-30,BRA_MS1_purchase
86399,3928780,2021-01-30,
86400,3928781,2021-01-30,UKR_MS1_install
86401,3928782,2021-01-30,
86402,3928783,2021-01-30,
86403,3928784,2021-01-30,
86404,3928785,2021-01-30,
86405,3928786,2021-01-30,
86406,3928787,2021-01-30,
86407,3928788,2021-01-30,
86408,3928789,2021-01-30,
86409,3928790,2021-01-30,
86410,3928791,2021-01-30,
86411,3928792,2021-01-30,
86412,3928793,2021-01-30,BRA_MS1_purchase
86413,3928794,2021-01-30,
86414,3928795,2021-01-30,
86415,3928796,2021-01-30,
86416,3928797,2021-01-30,
86417,3928798,2021-01-30,RUS_MS1_purchase
86418,3928799,2021-01-30,
86419,3928800,2021-01-30,
86420,3928801,2021-01-30,
86421,3928802,2021-01-30,
86422,3928803,2021-01-30,RUS_MS1_purchase
86423,3928804,2021-01-30,BRA_MS1_install
86424,3928805,2021-01-30,RUS_MS1_install
86425,3928806,2021-01-30,
86426,3928807,2021-01-30,
86427,3928808,2021-01-30,
86428,3928809,2021-01-30,BRA_MS1_install
86429,3928810,2021-01-30,
86430,3928811,2021-01-30,
86431,3928812,2021-01-30,
86432,3928813,2021-01-30,
86433,3928814,2021-01-30,BRA_MS1_install
86434,3928815,2021-01-30,
86435,3928816,2021-01-30,
86436,3928817,2021-01-30,
86437,3928818,2021-01-30,
86438,3928819,2021-01-30,
86439,3928820,2021-01-30,
86440,3928821,2021-01-30,
86441,3928822,2021-01-30,UKR_MS1_install
86442,3928823,2021-01-30,
86443,3928824,2021-01-30,RUS_MS1_install
86444,3928825,2021-01-30,
86445,3928826,2021-01-30,
86446,3928827,2021-01-30,RUS_MS1_purchase
86447,3928828,2021-01-30,
86448,3928829,2021-01-30,
86449,3928830,2021-01-30,
86450,3928831,2021-01-30,
86451,3928832,2021-01-30,
86452,3928833,2021-01-30,
86453,3928834,2021-01-30,BRA_MS1_install
86454,3928835,2021-01-30,BRA_MS1_install
86455,3928836,2021-01-30,
86456,3928837,2021-01-30,BRA_MS1_install
86457,3928838,2021-01-30,
86458,3928839,2021-01-30,
86459,3928840,2021-01-30,
86460,3928841,2021-01-30,
86461,3928842,2021-01-30,
86462,3928843,2021-01-30,
86463,3928844,2021-01-30,
86464,3928845,2021-01-30,
86465,3928846,2021-01-30,PR_youtube_bloger
86466,3928847,2021-01-30,
86467,3928848,2021-01-30,
86468,3928849,2021-01-30,
86469,3928850,2021-01-30,
86470,3928851,2021-01-30,
86471,3928852,2021-01-30,
86472,3928853,2021-01-30,
86473,3928854,2021-01-30,
86474,3928855,2021-01-30,UKR_MS1_install
86475,3928856,2021-01-30,
86476,3928857,2021-01-30,RUS_MS1_install
86477,3928858,2021-01-30,
86478,3928859,2021-01-30,
86479,3928860,2021-01-30,RUS_MS1_install
86480,3928861,2021-01-30,
86481,3928862,2021-01-30,
86482,3928863,2021-01-30,
86483,3928864,2021-01-30,
86484,3928865,2021-01-30,BRA_MS1_install
86485,3928866,2021-01-30,BRA_MS1_install
86486,3928867,2021-01-30,BRA_MS1_install
86487,3928868,2021-01-30,
86488,3928869,2021-01-30,
86489,3928870,2021-01-30,
86490,3928871,2021-01-30,
86491,3928872,2021-01-30,BRA_MS1_purchase
86492,3928873,2021-01-30,
86493,3928874,2021-01-30,
86494,3928875,2021-01-30,
86495,3928876,2021-01-30,
86496,3928877,2021-01-30,
86497,3928878,2021-01-30,
86498,3928879,2021-01-30,
86499,3928880,2021-01-30,
86500,3928881,2021-01-30,
86501,3928882,2021-01-30,
86502,3928883,2021-01-30,
86503,3928884,2021-01-30,
86504,3928885,2021-01-30,RUS_MS1_purchase
86505,3928886,2021-01-30,BRA_MS1_install
86506,3928887,2021-01-30,
86507,3928888,2021-01-30,
86508,3928889,2021-01-30,BRA_MS1_install
86509,3928890,2021-01-30,
86510,3928891,2021-01-30,
86511,3928892,2021-01-30,
86512,3928893,2021-01-30,
86513,3928894,2021-01-30,BRA_MS1_install
86514,3928895,2021-01-30,
86515,3928896,2021-01-30,
86516,3928897,2021-01-30,UKR_MS1_install
86517,3928898,2021-01-30,
86518,3928899,2021-01-30,
86519,3928900,2021-01-30,BRA_MS1_install
86520,3928901,2021-01-30,UKR_MS1_purchase
86521,3928902,2021-01-30,BRA_MS1_install
86522,3928903,2021-01-30,
86523,3928904,2021-01-30,
86524,3928905,2021-01-30,PR_youtube_bloger
86525,3928906,2021-01-30,
86526,3928907,2021-01-30,BRA_MS1_purchase
86527,3928908,2021-01-30,RUS_MS1_install
86528,3928909,2021-01-30,BRA_MS1_install
86529,3928910,2021-01-30,
86530,3928911,2021-01-30,
86531,3928912,2021-01-30,
86532,3928913,2021-01-30,
86533,3928914,2021-01-30,BRA_MS1_install
86534,3928915,2021-01-30,UKR_MS1_install
86535,3928916,2021-01-30,BRA_MS1_install
86536,3928917,2021-01-30,
86537,3928918,2021-01-30,BRA_MS1_install
86538,3928919,2021-01-30,
86539,3928920,2021-01-30,
86540,3928921,2021-01-30,BRA_MS1_install
86541,3928922,2021-01-30,
86542,3928923,2021-01-30,UKR_MS1_install
86543,3928924,2021-01-30,BRA_MS1_install
86544,3928925,2021-01-30,
86545,3928926,2021-01-30,
86546,3928927,2021-01-30,
86547,3928928,2021-01-30,BRA_MS1_install
86548,3928929,2021-01-30,
86549,3928930,2021-01-30,
86550,3928931,2021-01-30,
86551,3928932,2021-01-30,RUS_MS1_install
86552,3928933,2021-01-30,RUS_MS1_install
86553,3928934,2021-01-30,BRA_MS1_install
86554,3928935,2021-01-30,
86555,3928936,2021-01-30,
86556,3928937,2021-01-30,
86557,3928938,2021-01-30,
86558,3928939,2021-01-30,BRA_MS1_install
86559,3928940,2021-01-30,
86560,3928941,2021-01-30,
86561,3928942,2021-01-30,
86562,3928943,2021-01-30,
86563,3928944,2021-01-30,
86564,3928945,2021-01-30,
86565,3928946,2021-01-30,
86566,3928947,2021-01-30,
86567,3928948,2021-01-30,
86568,3928949,2021-01-30,
86569,3928950,2021-01-30,
86570,3928951,2021-01-30,
86571,3928952,2021-01-30,BRA_MS1_install
86572,3928953,2021-01-30,BRA_MS1_install
86573,3928954,2021-01-30,
86574,3928955,2021-01-30,
86575,3928956,2021-01-30,
86576,3928957,2021-01-30,
86577,3928958,2021-01-30,BRA_MS1_install
86578,3928959,2021-01-30,
86579,3928960,2021-01-30,BRA_MS1_install
86580,3928961,2021-01-30,BRA_MS1_install
86581,3928962,2021-01-30,
86582,3928963,2021-01-30,
86583,3928964,2021-01-30,BRA_MS1_install
86584,3928965,2021-01-30,BRA_MS1_install
86585,3928966,2021-01-30,BRA_MS1_install
86586,3928967,2021-01-30,
86587,3928968,2021-01-30,
86588,3928969,2021-01-30,
86589,3928970,2021-01-30,
86590,3928971,2021-01-30,
86591,3928972,2021-01-30,RUS_MS1_install
86592,3928973,2021-01-30,BRA_MS1_install
86593,3928974,2021-01-30,BRA_MS1_install
86594,3928975,2021-01-30,
86595,3928976,2021-01-30,BRA_MS1_install
86596,3928977,2021-01-30,
86597,3928978,2021-01-30,
86598,3928979,2021-01-30,RUS_MS1_purchase
86599,3928980,2021-01-30,BRA_MS1_install
86600,3928981,2021-01-30,
86601,3928982,2021-01-30,
86602,3928983,2021-01-30,RUS_MS1_install
86603,3928984,2021-01-30,BRA_MS1_install
86604,3928985,2021-01-30,
86605,3928986,2021-01-30,BRA_MS1_install
86606,3928987,2021-01-30,
86607,3928988,2021-01-30,
86608,3928989,2021-01-30,
86609,3928990,2021-01-30,
86610,3928991,2021-01-30,
86611,3928992,2021-01-30,
86612,3928993,2021-01-30,
86613,3928994,2021-01-30,
86614,3928995,2021-01-30,
86615,3928996,2021-01-30,BRA_MS1_install
86616,3928997,2021-01-30,BRA_MS1_install
86617,3928998,2021-01-30,
86618,3928999,2021-01-30,RUS_MS1_purchase
86619,3929000,2021-01-30,BRA_MS1_install
86620,3929001,2021-01-30,
86621,3929002,2021-01-30,
86622,3929003,2021-01-30,
86623,3929004,2021-01-30,
86624,3929005,2021-01-30,
86625,3929006,2021-01-30,
86626,3929007,2021-01-30,
86627,3929008,2021-01-30,BRA_MS1_install
86628,3929009,2021-01-30,
86629,3929010,2021-01-30,
86630,3929011,2021-01-30,
86631,3929012,2021-01-30,BRA_MS1_install
86632,3929013,2021-01-30,
86633,3929014,2021-01-30,
86634,3929015,2021-01-30,BRA_MS1_install
86635,3929016,2021-01-30,BRA_MS1_install
86636,3929017,2021-01-30,
86637,3929018,2021-01-30,
86638,3929019,2021-01-30,
86639,3929020,2021-01-30,BRA_MS1_install
86640,3929021,2021-01-30,BRA_MS1_install
86641,3929022,2021-01-30,
86642,3929023,2021-01-30,
86643,3929024,2021-01-30,
86644,3929025,2021-01-30,
86645,3929026,2021-01-30,BRA_MS1_install
86646,3929027,2021-01-30,BRA_MS1_install
86647,3929028,2021-01-30,
86648,3929029,2021-01-30,
86649,3929030,2021-01-30,
86650,3929031,2021-01-30,UKR_MS1_purchase
86651,3929032,2021-01-30,
86652,3929033,2021-01-30,BRA_MS1_install
86653,3929034,2021-01-30,
86654,3929035,2021-01-30,
86655,3929036,2021-01-30,
86656,3929037,2021-01-30,
86657,3929038,2021-01-30,
86658,3929039,2021-01-30,BRA_MS1_install
86659,3929040,2021-01-30,BRA_MS1_install
86660,3929041,2021-01-30,
86661,3929042,2021-01-30,
86662,3929043,2021-01-30,RUS_MS1_install
86663,3929044,2021-01-30,BRA_MS1_install
86664,3929045,2021-01-30,
86665,3929046,2021-01-30,
86666,3929047,2021-01-30,
86667,3929048,2021-01-30,
86668,3929049,2021-01-30,BRA_MS1_purchase
86669,3929050,2021-01-30,
86670,3929051,2021-01-30,BRA_MS1_install
86671,3929052,2021-01-30,
86672,3929053,2021-01-30,
86673,3929054,2021-01-30,
86674,3929055,2021-01-30,
86675,3929056,2021-01-30,BRA_MS1_install
86676,3929057,2021-01-30,
86677,3929058,2021-01-30,
86678,3929059,2021-01-30,BRA_MS1_install
86679,3929060,2021-01-30,
86680,3929061,2021-01-31,
86681,3929062,2021-01-31,
86682,3929063,2021-01-31,
86683,3929064,2021-01-31,BRA_MS1_install
86684,3929065,2021-01-31,BRA_MS1_install
86685,3929066,2021-01-31,
86686,3929067,2021-01-31,
86687,3929068,2021-01-31,
86688,3929069,2021-01-31,
86689,3929070,2021-01-31,BRA_MS1_install
86690,3929071,2021-01-31,
86691,3929072,2021-01-31,BRA_MS1_install
86692,3929073,2021-01-31,BRA_MS1_install
86693,3929074,2021-01-31,BRA_MS1_install
86694,3929075,2021-01-31,
86695,3929076,2021-01-31,BRA_MS1_install
86696,3929077,2021-01-31,BRA_MS1_install
86697,3929078,2021-01-31,BRA_MS1_install
86698,3929079,2021-01-31,
86699,3929080,2021-01-31,
86700,3929081,2021-01-31,UKR_MS1_install
86701,3929082,2021-01-31,BRA_MS1_install
86702,3929083,2021-01-31,
86703,3929084,2021-01-31,
86704,3929085,2021-01-31,
86705,3929086,2021-01-31,BRA_MS1_install
86706,3929087,2021-01-31,
86707,3929088,2021-01-31,
86708,3929089,2021-01-31,BRA_MS1_install
86709,3929090,2021-01-31,BRA_MS1_install
86710,3929091,2021-01-31,UKR_MS1_install
86711,3929092,2021-01-31,
86712,3929093,2021-01-31,
86713,3929094,2021-01-31,
86714,3929095,2021-01-31,BRA_MS1_install
86715,3929096,2021-01-31,
86716,3929097,2021-01-31,
86717,3929098,2021-01-31,
86718,3929099,2021-01-31,
86719,3929100,2021-01-31,BRA_MS1_install
86720,3929101,2021-01-31,BRA_MS1_install
86721,3929102,2021-01-31,
86722,3929103,2021-01-31,
86723,3929104,2021-01-31,
86724,3929105,2021-01-31,
86725,3929106,2021-01-31,
86726,3929107,2021-01-31,
86727,3929108,2021-01-31,
86728,3929109,2021-01-31,
86729,3929110,2021-01-31,
86730,3929111,2021-01-31,
86731,3929112,2021-01-31,RUS_MS1_install
86732,3929113,2021-01-31,PR_youtube_bloger
86733,3929114,2021-01-31,
86734,3929115,2021-01-31,
86735,3929116,2021-01-31,UKR_MS1_install
86736,3929117,2021-01-31,BRA_MS1_install
86737,3929118,2021-01-31,BRA_MS1_install
86738,3929119,2021-01-31,
86739,3929120,2021-01-31,
86740,3929121,2021-01-31,BRA_MS1_install
86741,3929122,2021-01-31,
86742,3929123,2021-01-31,
86743,3929124,2021-01-31,
86744,3929125,2021-01-31,BRA_MS1_install
86745,3929126,2021-01-31,
86746,3929127,2021-01-31,
86747,3929128,2021-01-31,
86748,3929129,2021-01-31,
86749,3929130,2021-01-31,
86750,3929131,2021-01-31,
86751,3929132,2021-01-31,BRA_MS1_install
86752,3929133,2021-01-31,BRA_MS1_install
86753,3929134,2021-01-31,
86754,3929135,2021-01-31,
86755,3929136,2021-01-31,
86756,3929137,2021-01-31,
86757,3929138,2021-01-31,BRA_MS1_install
86758,3929139,2021-01-31,UKR_MS1_install
86759,3929140,2021-01-31,
86760,3929141,2021-01-31,
86761,3929142,2021-01-31,
86762,3929143,2021-01-31,
86763,3929144,2021-01-31,BRA_MS1_install
86764,3929145,2021-01-31,
86765,3929146,2021-01-31,
86766,3929147,2021-01-31,
86767,3929148,2021-01-31,BRA_MS1_install
86768,3929149,2021-01-31,
86769,3929150,2021-01-31,
86770,3929151,2021-01-31,BRA_MS1_install
86771,3929152,2021-01-31,
86772,3929153,2021-01-31,BRA_MS1_install
86773,3929154,2021-01-31,
86774,3929155,2021-01-31,
86775,3929156,2021-01-31,
86776,3929157,2021-01-31,
86777,3929158,2021-01-31,
86778,3929159,2021-01-31,UKR_MS1_install
86779,3929160,2021-01-31,BRA_MS1_install
86780,3929161,2021-01-31,
86781,3929162,2021-01-31,BRA_MS1_install
86782,3929163,2021-01-31,
86783,3929164,2021-01-31,BRA_MS1_install
86784,3929165,2021-01-31,
86785,3929166,2021-01-31,UKR_MS1_install
86786,3929167,2021-01-31,
86787,3929168,2021-01-31,
86788,3929169,2021-01-31,
86789,3929170,2021-01-31,UKR_MS1_install
86790,3929171,2021-01-31,
86791,3929172,2021-01-31,
86792,3929173,2021-01-31,
86793,3929174,2021-01-31,
86794,3929175,2021-01-31,
86795,3929176,2021-01-31,BRA_MS1_install
86796,3929177,2021-01-31,BRA_MS1_install
86797,3929178,2021-01-31,BRA_MS1_install
86798,3929179,2021-01-31,
86799,3929180,2021-01-31,
86800,3929181,2021-01-31,BRA_MS1_install
86801,3929182,2021-01-31,BRA_MS1_install
86802,3929183,2021-01-31,
86803,3929184,2021-01-31,RUS_MS1_install
